4481	snail	[sne?l]	улитка
4482	gutter	[?g?t?]	желоб, сток
4483	slim	[sl?m]	стройный
4484	berth	[b???]	койка, место, полка в поезде
4485	prey	[pre?]	добыча
4486	raisin	[?re?zn]	изюм
4487	revel	[?r?vl]	наслаждаться, развлекаться
4488	casualty	[?k??j??lti]	жертва, потери
4489	cemetery	[?s?m?tri]	кладбище
4490	bachelor	[?b???l?]	бакалавр
4491	rude	[ru?d]	грубый, неприличный
4492	rudeness	[?ru?dn?s]	грубость
4493	hatch	[h??]	люк
4494	dumb	[d?m]	немой
4495	dumbness	[?d?mn?s]	немота
4496	boulder	[?b??ld?]	валун
4497	massacre	[?m?s?k?]	резня
4498	akin	[??k?n]	похожий
4499	grape	[gre?p]	виноград (ягода)
4500	vine	[va?n]	виноград (растение)
4501	vineyard	[?v?nj?d]	виноградник
4502	frenzy	[?fr?nzi]	неистовство, безумие
4503	rumble	[?r?mbl]	грохот, рокот
4504	eat out	[i?ta?t]	есть не дома
4505	eat in	[i?t?n]	есть дома
4506	scar	[sk??]	шрам
4507	rubble	[?r?bl]	щебень, обломки
4508	jolly	[???li]	веселый
4509	pervert	[?p??v??t]	извращать, извращенец
4510	perverse	[p??v??s]	извращенный
4511	perversion	[p??v????n]	извращение
4512	dam	[d?m]	плотина
4513	flush	[fl??]	промывать, смывать
4514	assimilate	[??s?m?le?t]	усваивать
4515	assimilation	[??s?m??le??(?)n]	усвоение
4516	convene	[k?n?vi?n]	созывать, собирать
4517	turn up	[t??n?p]	сделать погромче
4518	turn down	[t??nda?n]	сделать потише
4519	apart from	[??p??tfr?m]	помимо
4520	spectacle	[?sp?kt?kl]	зрелище
4521	spectacles	[?sp?kt?kls]	(брит.) очки
4522	spectacular	[sp?k?t?kj?l?]	зрелищный, эффектный
4523	ray	[re?]	луч
4524	sock	[s?k]	носок
4525	sox	[sox]	носки
4526	backpack	[?b?k?p?k]	рюкзак
4527	backpacker	[?b?k?p?k?]	турист, путешественник
4528	shark	[???k]	акула
4529	stealth	[st?l?]	скрытность, хитрость
4530	stealthy	[?st?l?i]	скрытый
4531	stealthily	[?st?l??li]	украдкой
4532	gravel	[?gr?v?l]	гравий
4533	broth	[br??]	бульон, отвар
4534	clear up	[kl??r?p]	прояснить(ся)
4535	lodge	[l??]	домик, поселиться, остановиться
4536	lodging	[?l????]	жилье
4537	puff	[p?f]	дуновение, пых, клубы (дыма)
4538	redeem	[r??di?m]	выкупить, искупить
4539	shrub	[?r?b]	куст
4540	hail	[he?l]	град
4541	drizzle	[?dr?zl]	моросить, морось
4542	drizzly	[?dr?zli]	моросящий
4543	caress	[k??r?s]	ласкать, гладить
4544	dizzy	[?d?zi]	головокружительный
4545	dizziness	[?d?z?n?s]	головокружение
4546	filth	[f?l?]	грязь, гадость
4547	filthy	[?f?l?i]	грязный, гадкий
4548	buy up	[ba??p]	скупить
4549	stoop	[stu?p]	крыльцо со ступеньками (амер.)
4550	forge	[f???]	ковать
4551	prescribe	[pr?s?kra?b]	предписывать
4552	prescription	[pr?s?kr?p??n]	предписание, рецепт
4553	attain	[??te?n]	достигать
4554	attainment	[??te?nm?nt]	достижение
4555	attainable	[??te?n?bl]	достижимый
4556	unattainable	[??n??te?n?bl]	недостижимый
4557	quarry	[?kw?ri]	карьер
4558	look around	[l?k??ra?nd]	посмотреть, оглядеть
4559	shop around	[??p??ra?nd]	походить по магазинам
4560	hurl	[h??l]	метать, бросать с силой
4561	resent	[r??z?nt]	огорчаться, возмущаться
4562	resentment	[r??z?ntm?nt]	чувство обиды
4563	resentful	[r??z?ntf?l]	обиженный
4564	drop off	[dr?p?f]	завезти, высадить
4565	wince	[w?ns]	поморщиться, поёжиться
4566	node	[n??d]	узел, вершина, центр
4567	nodal	[?n??dl]	узловой
4568	rift	[r?ft]	разрыв, трещина
4569	rejoice	[r?????s]	радоваться
4570	polite	[p??la?t]	вежливый
4571	politeness	[p??la?tn?s]	вежливость
4572	impolite	[??mp??la?t]	невежливый
4573	starve	[st??v]	голодать
4574	starvation	[st???ve???n]	голодание
4575	ash	[??]	пепел, зола
4576	cellar	[?s?l?]	подвал
4577	duplicate	[?dju?pl?k?t]	дублировать, дубликат
4578	duplication	[?dju?pl??ke???n]	дублирование
4579	stool	[stu?l]	табурет
4580	misery	[?m?z?ri]	нищета
4581	intrude on	[?n?tru?d?n]	вторгаться, вмешиваться
4582	intrusion	[?n?tru???n]	вторжение
4583	intruder	[?n?tru?d?]	нарушитель
4584	martyr	[?m??t?]	мученик
4585	martyrdom	[?m??t?d?m]	мученичество
4586	pillow	[?p?l??]	подушка
4587	flap	[fl?p]	створка, клапан, хлопать
4588	flute	[flu?t]	флейта
4589	scissors	[?s?z?z]	ножницы
4590	hog	[h?g]	большой свин, боров
4591	ward	[w??d]	палата, отделение, камера
4592	order	[???d?]	приказ
4593	cut across	[k?t??kr?s]	пересечь, срезать путь
4594	interrogate	[?n?t?r??ge?t]	допрашивать
4595	interrogation	[?n?t?r???ge???n]	допрос
4596	foil	[f??l]	расстраивать, разрушать
4597	soot	[s?t]	сажа
4598	sooty	[?s?ti]	закопченный
4599	snapshot	[?sn?p???t]	снимок
4600	aggregate	[??gr?g?t]	совокупный
4601	aggregation	[??gr??ge??(?)n]	объединение, группировка
4602	loop	[lu?p]	петля
4603	paw	[p??]	лапа
4604	fit in with	[f?t?nw??]	вписаться (в коллектив)
4605	hand in	[h?nd?n]	сдать
4606	give in	[g?v?n]	сдать
4607	get in	[g?t ?n]	сдавать
4608	turn in	[t??n ?n]	сдавать(cя)
4609	chord	[k??d]	аккорд
4610	zoo	[zu?]	зоопарк
4611	be after	[bi????ft?]	иметь целью
4612	coincidence	[k????ns?d?ns]	совпадение
4613	youngster	[?j??st?]	юноша, ребёнок
4614	come to life	[k?mtu?la?f]	оживать, приходить в себя
4615	bring to life	[br??tu?la?f]	приводить в чувство
4616	serene	[s??ri?n]	безмятежный, безоблачный
4617	serenity	[s??r?n?ti]	безмятежность
4618	crib	[kr?b]	раскладушка или дет. кроватка
4619	mammoth	[?m?m??]	мамонт
4620	suitcase	[?sju?tke?s]	чемодан
4621	pass up	[p??s?p]	не воспользоваться шансом
4622	thug	[??g]	бандит, головорез
4623	coffin	[?k?f?n]	гроб
4624	dread	[dr?d]	страх, бояться
4625	dreadful	[?dr?df?l]	ужасный
4626	pity	[?p?ti]	жалость
4627	pitiful	[?p?t?f?l]	жалкий
4628	pitiless	[?p?t?l?s]	безжалостный
4629	drown	[dra?n]	тонуть
4630	break into (break in)	[bre?k??ntu?]	проникнуть, вломиться
4631	break-in	[bre?k-?n]	взлом, ограбление
4632	census	[?s?ns?s]	перепись
4633	balloon	[b??lu?n]	воздушный шар
4634	exile	[??ksa?l]	ссылка, изгнание
4635	meantime	[?mi?n?ta?m]	тем временем
4636	numb	[n?m]	онемелый, окоченевший
4637	numbness	[?n?mn?s]	онемение
4638	fin	[f?n]	плавник
4639	bout	[ba?t]	всплеск, приступ
4640	trousers	[?tra?z?z]	брюки
4641	resilient	[r??z?l??nt]	стойкий, упругий
4642	resilience	[r??z?l??ns]	упругость
4643	mess up	[m?s?p]	испортить, накосячить
4644	receipt	[r??si?t]	квитанция
4645	pile up	[pa?l?p]	сложить, навалить
4646	detach	[d??t??]	отделить, оторвать
4647	detachment	[d??t??m?nt]	отделение, отслоение
4648	rabbit	[?r?b?t]	кролик
4649	knob	[n?b]	ручка (круглая)
4650	hectic	[?h?kt?k ]	беспокойный
4651	irritate	[??r?te?t]	раздражать
4652	irritation	[??r??te???n]	раздражение
4653	irritant	[??r?t?nt]	раздражитель
4654	irritable	[??r?t?bl]	раздражительный
4655	inherent	[?n?h??r?nt]	свойственный, присущий
4656	commodity	[k??m?d?ti]	товар, сырьё
4657	whiz	[w?z]	ловкач, умелец (в области)
4658	delicious	[d??l???s]	восхитительный (о еде)
4659	invade	[?n?ve?d]	вторгаться
4660	invasion	[?n?ve???n]	вторжение
4661	invader	[?n?ve?d?]	захватчик
4662	invasive	[?n?ve?s?v]	агрессивный, захватнический
4663	whack	[w?k]	удар, сильно бить
4664	harness	[?h??n?s]	запрягать, обуздывать
4665	eyebrow	[?a?bra?]	бровь
4666	brow	[bra?]	бровь
4667	perennial	[p??r?ni?l]	многолетний, вечный
4668	skim	[sk?m]	скользить (легко)
4669	dope	[d??p]	наркотик, дурман
4670	herd	[h??d]	стадо, пасти
4671	herder	[?h??d?]	пастух
4672	piss	[p?s]	писать, моча
4673	kneel	[ni?l]	стать на колени (колено)
4674	residue	[?r?z?dju?]	остаток
4675	residual	[r??z?dj??l]	остаточный
4676	queer	[kw??]	странный, чудной
4677	queer	[kw??]	педик
4678	blaze	[ble?z]	полыхать, пламя
4679	ablaze	[??ble?z]	пылать
4680	come through	[k?m?ru?]	пережить, перенести
4681	go through	[g???ru?]	пережить
4682	live through	[l?v?ru?]	пережить
4683	worm	[w??m]	червь
4684	wormy	[?w??mi]	червивый
4685	vest	[v?st]	жилет
4686	arc	[??k]	дуга
4687	bathe	[be??]	купаться, купать
4688	fetus	[?fi?t?s]	плод, эмбрион
4689	fetal	[?fi?tl]	эмбриональный
4690	flutter	[?fl?t?]	трепетать, развеваться, порхать
4691	lousy	[?la?zi]	паршивый
4692	haze	[he?z]	дымка, туман
4693	dumb	[d?m]	тупой
4694	temper	[?t?mp?]	характер
4695	hump	[h?mp]	горб
4696	humped	[h?mpt]	горбатый
4697	contract	[?k?ntr?kt]	сокращаться
4698	contraction	[k?n?tr?k??n]	сокращение
4699	integral	[??nt?gr?l]	составной, неотъемлемый
4700	volatile	[?v?l?ta?l]	изменчивый, нестабильный
4701	volatility	[?v?l??t?l?ti]	изменчивость
4702	conspicuous	[k?n?sp?kj??s]	заметный
4703	inconspicuous	[??nk?n?sp?kj??s]	незаметный
4704	whirl	[w??l]	вихрь, кружиться
4705	stuffy	[?st?fi]	душный
4706	refund	[?ri?f?nd]	возврат, возмещение
4707	preside	[pr??za?d]	председательствовать
4708	disperse	[d?s?p??s]	рассеиваться
4709	dispersion	[d?s?p????n]	рассеивание
4710	crane	[kre?n]	подъёмный кран
4711	forcible	[?f??s?bl]	насильственный
4712	decisive	[d??sa?s?v]	решающий, решительный
4713	indecisive	[??nd??sa?s?v]	нерешительный
4714	infinite	[??nf?n?t]	бесконечный
4715	finite	[?fa?na?t]	конечный
4716	infinity	[?n?f?n?ti]	бесконечность
4717	wind up	[w?nd?p]	заканчивать
4718	wrap up	[r?p?p]	заканчивать
4719	mole	[m??l]	крот
4720	hold back	[h??ldb?k]	сдерживать
4721	keep back	[ki?pb?k]	сдерживать
4722	take down	[te?kda?n]	записать
4723	write down	[ra?tda?n]	записывать
4724	shimmer	[???m?]	мерцать, переливаться
4725	wash up	[w???p]	умыться
4726	hang around	[h????ra?nd]	зависать, слоняться
4727	hang about	[h????ba?t]	болтаться
4728	hang out	[h??a?t]	тусоваться
4729	skinny	[?sk?ni]	тощий
4730	stomp	[st?mp]	топать
4731	magician	[m??????n]	волшебник, фокусник
4732	mushroom	[?m??r?m]	гриб
4733	comprehend	[?k?mpr??h?nd]	понять, вникнуть
4734	comprehension	[?k?mpr??h?n??n]	понимание
4735	comprehensible	[?k?mpr??h?ns?bl]	понятный
4736	incomprehensible	[?nk?mpr??h?ns?bl]	непостижимый
4737	mistress	[?m?str?s]	госпожа, хозяйка
4738	salient	[?se?li?nt]	выступающий, заметный
4739	salience	[?se?lj?ns]	выпуклость, выступ
4740	stellar	[?st?l?]	звездный
4741	interstellar	[??nt?(?)?st?l?]	межзвездный
4742	excel	[?k?s?l]	преуспеть
4743	blossom	[?bl?s?m]	цвести, цвет
4744	gulp	[g?lp]	большой глоток, заглатывать
4745	ruler	[?ru?l?]	линейка
4746	berry	[?b?ri]	ягода
4747	blackberry	[?bl?kb?ri]	ежевика
4748	blueberry	[?blu?b?ri]	черника
4749	exclaim	[?ks?kle?m]	восклицать
4750	exclamation	[??kskl??me???n]	восклицание
4751	exclamation point	[??kskl??me???np??nt]	восклицательный знак
4752	exclamation mark	[??kskl??me???nm??k]	восклицательный знак
4753	ruffle	[?r?fl]	рябить, взъерошить
4754	assassin	[??s?s?n]	убийца
4755	assassinate	[??s?s?ne?t]	убивать
4756	assassination	[??s?s??ne??(?)n]	убийство
4757	jerk	[???k]	дёргать, резкое движение
4758	saucer	[?s??s?]	блюдце
4759	turnover	[?t??n???v?]	оборот (экон.)
4760	provided	[pr??va?d?d]	при условии
4761	disrupt	[d?s?r?pt]	нарушить, сорвать
4762	disruption	[d?s?r?p??n]	нарушение
4763	deviate	[?di?v?e?t]	отклоняться
4764	deviant	[?di?v??nt]	отклоняющееся
4765	deviation	[?di?v??e???n]	отклонение
4766	solitary	[?s?l?t?ri]	уединенный
4767	blunt	[bl?nt]	тупой, притуплять
4768	bluntly	[?bl?ntli]	тупо, прямо, резко
4769	compassion	[k?m?p???n]	сочуствие, сострадание
